Summons Number,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4848912994,FL,PAS,6/30/23,36,UT,CHEVR,V,0,,0,0,0,,,0509P,,BK,,0,1180,B,T,,,,WHI,,2021,,0,,,
9025482028,NJ,PAS,1/10/23,21,SUBN,BMW,T,88888888,6,6,6,373130,T102,J,0909A,,NY,F,0,408,D1,,  Y  Y,0900A,1030A,BLACK,,0,,0,,,
4814284160,NY,PAS,11/25/22,36,SUBN,JEEP,V,0,,0,0,0,,,0124P,,BK,,0,1180,B,T,,,,WH,,2017,,0,,,
4855516193,NY,MED,7/30/23,36,SUBN,MAZDA,V,0,,0,0,0,,,0807P,,QN,,0,1180,B,T,,,,TN,,2023,,0,,,
2011918406,PA,PAS,5/8/23,21,SUBN,FORD,S,0,75,75,0,628207,KN05,,0126A,0,Kings,,0,408,d1,,Y  Y,1200A,0300A,WH,,0,,0,,,
9042430618,NY,COM,3/22/23,82,VAN,RAM,T,20250314,108,108,108,366464,T401,V,0158P,,Q,I,0,408,K1,,YYYYYYY,,,WH,,2016,,0,,,
4029614218,NY,PAS,4/7/23,5,SUBN,INFIN,V,0,,0,0,0,,,0301P,,BK,,0,1111,C,T,,,,BK,,2018,,0,,,
4842192094,NY,PAS,5/20/23,36,SUBN,BMW,V,0,,0,0,0,,,1256A,,BK,,0,1180,B,T,,,,BK,,2019,,0,,,
9065564123,VA,PAS,8/2/23,40,SUBN,HONDA,T,20230888,41,41,41,376129,T201,C,0520P,,BX,F,0,408,E2,,YYYYYYY,,,SILVE,,0,,0,,,
5124759185,CT,PAS,12/2/22,7,SD,HYUND,V,0,,0,0,0,,,0722P,,BK,,0,1111,D,T,,,,,,2015,,0,,,
9027849675,NY,PAS,1/16/23,20,4DSD,ME/BE,T,20240505,114,114,114,355249,T401,L,1007A,,Q,O,0,408,D,, YYYYY,0700A,0300P,GY,,2014,,0,,,
4796967321,NY,PAS,9/1/22,36,SUBN,INFIN,V,0,,0,0,0,,,0313A,,QN,,0,1180,B,T,,,,WH,,2015,,0,,,
9021676357,NY,PAS,12/4/22,14,4DSD,DODGE,T,20240908,9,9,9,356550,T800,B2,0054A,,NY,O,0,408,C,,YYYYYYY,,,BL,,2013,,0,,,
5121433268,NY,PAS,6/13/22,7,SUBN,TOYOT,V,0,,0,0,0,,,1200P,,QN,,0,1111,D,T,,,,GY,,2014,,0,,,
9053435682,NY,COM,5/15/23,69,VAN,FORD,T,88888888,14,14,14,359594,T102,D,0803A,,NY,F,0,408,H1,, YYYYY,0700A,0700P,WHITE,,2017,106004,0,,,
4859101807,NY,PAS,8/20/23,36,4DSD,HONDA,V,0,,0,0,0,,,1233P,,QN,,0,1180,B,T,,,,GY,,2023,,0,,,
4850394991,NY,PAS,7/6/23,36,SUBN,LINCO,V,0,,0,0,0,,,0451P,,BK,,0,1180,B,T,,,,GY,,2021,,0,,,
9025288224,NY,PAS,1/12/23,40,SUBN,HONDA,T,20231203,111,111,111,359307,T401,M,0857A,,Q,F,0,408,E2,,YYYYYYY,,,BK,,2022,,0,,,
5125432714,NY,PAS,1/16/23,7,4DSD,NISSA,V,0,,0,0,0,,,1223P,,QN,,0,1111,D,T,,,,RD,,2018,,0,,,
9014642404,MD,PAS,11/21/22,21,4DSD,TOYOT,T,20240688,79,79,79,369631,T301,H,0940A,,K,F,0,408,D1,, Y  Y,0900A,1030A,BLUE,,0,,0,,,
2010176923,NC,PAS,2/2/23,21,4DSD,HONDA,S,0,62,62,0,592234,KS11,,1212P,0,Kings,F,0,408,d1,,   Y,1130A,0100P,WH,,0,,0,,,
9042408601,NY,PAS,3/26/23,14,4DSD,HONDA,T,20240610,114,114,114,365906,T401,V,0112P,,Q,I,0,408,C,,YYYYYYY,,,GY,,2013,,0,,,
9009047933,NY,PAS,10/8/22,38,SUBN,SUBAR,T,20240520,18,18,18,367982,T106,O,0536P,,NY,F,0,408,H1,,      Y,0800A,1200A,GY,,2022,105025,0,,,
8820350750,NY,PAS,7/31/22,16,4DSD,LEXUS,T,20231030,18,18,18,363972,T106,L,0323P,,NY,F,0,408,K2,,YYYYYYY,0200P,0700A,BK,,2021,,0,,,
4855946011,SD,PAS,8/5/23,36,SEDA,BMW,V,0,,0,0,0,,,0359A,,QN,,0,1180,B,T,,,,,,2013,,0,,,
4790402058,NY,PAS,8/6/22,36,SUBN,TOYOT,V,0,,0,0,0,,,0140P,,BK,,0,1180,B,T,,,,WH,,2020,,0,,,
4852722134,GA,PAS,7/16/23,36,MP,Toyot,V,0,,0,0,0,,,0217P,,QN,,0,1180,B,T,,,,WHITE,,2022,,0,,,
2009954725,NY,PAS,1/10/23,21,SUBN,TOYOT,S,20231121,68,68,0,533303,KS10,,1155A,0,Kings,F,0,408,d1,, Y,1130A,0100P,GY,,2011,,0,,,
2001701287,AL,PAS,7/13/23,66,TRLR,UNKNO,S,0,121,121,0,610360,SI02,,0847A,0,Rich,,0,408,k4,,,,,BK,,0,,0,,,
4820735962,MD,PAS,1/1/23,36,UT,SUBAR,V,0,,0,0,0,,,0246P,,BK,,0,1180,B,T,,,,,,2019,,0,,,
9075080323,NJ,PAS,8/24/23,38,PICK,JEEP,T,88888888,6,6,6,373283,T102,I,0829A,,NY,O,0,408,H1,, YYYYYY,0800A,1000P,BLACK,,0,103793,0,,,
8837683613,NY,COM,7/5/22,47,DELV,HIN,T,20220531,10,10,10,373763,T102,B,0803A,,NY,O,0,408,L2,, YYYYYY,0700A,0700P,WH,,2013,,0,,,
9018254526,NY,PAS,1/3/23,21,4DSD,HONDA,T,20240916,20,20,20,361302,T103,C,1143A,,NY,F,0,408,D1,,  Y  Y,1100A,1230A,WH,,2013,,0,,,
4814647827,NY,PAS,11/24/22,36,2DSD,PORSC,V,0,,0,0,0,,,1120A,,MN,,0,1180,B,T,,,,BK,,1987,,0,,,
4789683746,NY,COM,7/29/22,36,VAN,ME/BE,V,0,,0,0,0,,,0847A,,QN,,0,1180,B,T,,,,WH,,2021,,0,,,
9053418910,NY,PAS,5/13/23,40,4DSD,KIA,T,20230523,111,111,111,340066,T401,L,0842A,,Q,F,0,408,E2,,YYYYYYY,,,GY,,2014,,2,,,
8677562886,NY,ORG,7/7/22,14,SUBN,CHEVR,T,20240611,5,5,5,363467,T105,D,0737A,,NY,I,0,408,C,,YYYYYYY,,,GY,,2017,,0,,,
4852781930,NJ,PAS,7/17/23,36,SPOR,KIA,V,0,,0,0,0,,,0111P,,BK,,0,1180,B,T,,,,,,2020,,0,,,
8912877770,NY,PAS,1/16/23,31,SUBN,FORD,T,20230621,6,6,6,374581,T102,S,0445P,,NY,F,0,408,L3,, YYYYY,0700A,0600P,BK,,2011,,0,,,
4788634491,NY,PAS,7/26/22,36,SUBN,HONDA,V,0,,0,0,0,,,0653A,,QN,,0,1180,B,T,,,,GR,,2017,,0,,,
8827277020,MA,PAS,7/7/22,21,4DSD,ACURA,T,20200388,46,46,46,370800,T201,I,1148A,,BX,I,0,408,D1,,  Y Y,1130A,0100P,GREY,,0,,0,,,
8929486368,NY,COM,7/31/23,82,DELV,FORD,T,20230930,14,14,14,366490,T106,E,0811A,,NY,I,0,408,K1,,YYYYYYY,,,WH,,2021,,0,,,
4842655203,NY,PAS,5/24/23,36,4DSD,VOLKS,V,0,,0,0,0,,,0613A,,MN,,0,1180,B,T,,,,BL,,2015,,0,,,
4846306136,NY,PAS,6/16/23,36,SUBN,INFIN,V,0,,0,0,0,,,1236A,,ST,,0,1180,B,T,,,,WH,,2021,,0,,,
4848275970,NY,PAS,6/26/23,36,SUBN,JEEP,V,0,,0,0,0,,,1214P,,QN,,0,1180,B,T,,,,BK,,2014,,0,,,
9004183449,NY,PAS,9/14/22,40,SUBN,FORD,T,20230930,104,104,104,366466,T402,N,0613A,,Q,F,0,408,E2,,YYYYYYY,,,GY,,2013,,0,,,
9029458938,TX,PAS,2/6/23,21,4DSD,CHEVR,T,20231288,115,115,115,364876,T401,M,1141A,,Q,I,0,408,D1,, Y,1130A,0100P,WHITE,,0,,0,,,
9040426417,NY,PAS,3/15/23,17,SUBN,DODGE,T,20230701,42,42,42,349900,T201,N,0846A,,BX,O,0,408,C4,,SCHOOL,0700A,0400P,GY,,2021,,0,,,
8902317638,NY,COM,8/6/22,71,DELV,INTER,T,20230531,20,20,20,369598,T103,F,0804A,,NY,O,0,408,J6,,YYYYYYY,,,WH,,2012,,0,,,
9057486180,NY,PAS,5/25/23,20,SUBN,TOYOT,T,20240220,75,75,75,370844,T301,M,0209P,,K,I,0,408,D,, YYYYY,0800A,0600P,WH,,2012,,0,,,
9063085217,NJ,PAS,6/20/23,21,SUBN,HONDA,T,88888888,52,52,52,371748,T201,M,0807A,,BX,O,0,408,D1,, YYYYYY,0800A,0830A,WHITE,,0,,0,,,
4828857606,NY,PAS,2/23/23,36,SUBN,HONDA,V,0,,0,0,0,,,0230P,,MN,,0,1180,B,T,,,,GY,,2017,,0,,,
4852170253,NY,OMT,7/17/23,36,4DSD,TOYOT,V,0,,0,0,0,,,0227A,,MN,,0,1180,B,T,,,,BK,,2018,,0,,,
4855114844,PA,PAS,7/28/23,36,SDN,TOYOT,V,0,,0,0,0,,,0349P,,BK,,0,1180,B,T,,,,,,2023,,0,,,
4845429652,NY,PAS,6/11/23,36,SUBN,LEXUS,V,0,,0,0,0,,,1120A,,ST,,0,1180,B,T,,,,WH,,2021,,0,,,
4838216117,NY,PAS,4/25/23,36,PICK,RAM,V,0,,0,0,0,,,0913A,,QN,,0,1180,B,T,,,,BK,,2021,,0,,,
8864695175,NY,COM,11/22/22,38,PICK,CHEVR,T,20230630,9,9,9,374570,T102,T,0353P,,NY,F,0,408,H1,, YYYYYY,0900A,0700P,WH,,2019,106554,0,,,
4834466097,NY,PAS,4/1/23,36,SUBN,KIA,V,0,,0,0,0,,,0423P,,QN,,0,1180,B,T,,,,RD,,2020,,0,,,
8810933151,IN,PAS,8/1/22,18,SEMI,FRUEH,T,88888888,14,14,14,363544,MTTF,F,0439P,,NY,O,0,408,F4,,YYYYYYY,0700A,0700P,WHITE,,0,,0,,,
9052887330,NY,COM,5/23/23,20,PICK,TOYOT,T,20230731,13,13,13,371749,T102,N,1237P,,NY,F,0,408,D,, YYYYYY,0700A,0600P,GL,,2018,,0,,,
4788883363,NY,PAS,7/27/22,36,4DSD,ACURA,V,0,,0,0,0,,,0120P,,QN,,0,1180,B,T,,,,WH,,2002,,0,,,
9033819296,CT,COM,2/14/23,53,DELV,ACURA,T,20238888,115,115,115,357738,T401,L,0635A,,Q,O,0,408,F6,,YYYYYYY,,,BLACK,,0,,0,,,
2012909504,CT,PAS,7/25/23,21,SUBN,KIA,S,0,44,44,0,669522,BX05,,1148A,0,Bronx,F,0,408,d1,, Y  Y,1130A,0100P,BL,,0,,0,,,
4850425847,PA,PAS,7/7/23,36,SDN,DODGE,V,0,,0,0,0,,,0327A,,ST,,0,1180,B,T,,,,,,2011,,0,,,
9059613314,NY,PAS,6/24/23,38,SUBN,GENE,T,20240422,106,106,106,365838,T402,C,0107P,,Q,F,0,408,H1,, YYYYYY,0900A,0700P,WH,,2023,406796,0,,,
9029341993,NY,COM,1/28/23,38,SUBN,JEEP,T,20230131,1,1,1,365796,T105,E,0140P,,NY,F,0,408,H1,,      Y,0700A,0700P,BL,,2016,100195,0,,,
9023119484,NJ,PAS,12/20/22,40,4DSD,VOLKS,T,88888888,90,90,90,372234,T301,B,0352P,,K,F,0,408,E2,,YYYYYYY,,,BLUE,,0,,6,,,
4858915074,NY,PAS,8/19/23,36,SUBN,MITSU,V,0,,0,0,0,,,0533P,,BK,,0,1180,B,T,,,,BK,,2022,,0,,,
4787878669,NY,PAS,7/15/22,36,4DSD,LEXUS,V,0,,0,0,0,,,0846P,,QN,,0,1180,B,T,,,,BK,,2007,,0,,,
4847620306,PA,PAS,6/24/23,36,SW,FORD,V,0,,0,0,0,,,0601A,,BK,,0,1180,B,T,,,,,,2011,,0,,,
4829570970,NY,PAS,3/3/23,36,SUBN,BMW,V,0,,0,0,0,,,0626P,,BK,,0,1180,B,T,,,,RD,,2021,,0,,,
4789042285,NY,PAS,7/28/22,36,4DSD,AUDI,V,0,,0,0,0,,,0411P,,ST,,0,1180,B,T,,,,BK,,2017,,0,,,
4804493414,NY,PAS,10/6/22,36,4DSD,TOYOT,V,0,,0,0,0,,,0109A,,QN,,0,1180,B,T,,,,GY,,2007,,0,,,
5122547348,PA,PAS,8/5/22,7,SDN,NISSA,V,0,,0,0,0,,,1130A,,BK,,0,1111,D,T,,,,,,2018,,0,,,
4850174267,NY,PAS,7/6/23,36,SUBN,ACURA,V,0,,0,0,0,,,0758P,,BX,,0,1180,B,T,,,,BK,,2018,,0,,,
9028753187,NY,PAS,1/20/23,20,4DSD,NISSA,T,20241111,20,20,20,370295,T103,JJ,0211P,,NY,O,0,408,D,, YYYYYY,0800A,0600P,GY,,0,,0,,,
8916996673,NY,PAS,4/13/23,74,4DSD,HYUND,T,20231012,50,50,50,367921,T201,Y,0804A,,BX,F,0,408,J2,,YYYYYYY,,,GY,,2017,,0,,,
5121441526,WA,PAS,6/13/22,7,UT,CHEVR,V,0,,0,0,0,,,0554P,,QN,,0,1111,D,T,,,,,,2016,,0,,,
4810225823,NY,PAS,11/3/22,36,SUBN,HONDA,V,0,,0,0,0,,,0926A,,BK,,0,1180,B,T,,,,GY,,2021,,0,,,
4830679104,NY,PAS,3/11/23,36,SUBN,ME/BE,V,0,,0,0,0,,,0347P,,BK,,0,1180,B,T,,,,WH,,2014,,0,,,
4826895835,NY,PAS,2/13/23,36,SUBN,NISSA,V,0,,0,0,0,,,1118A,,BK,,0,1180,B,T,,,,BK,,2010,,0,,,
9029665040,NY,SPO,1/16/23,53,SUBN,LEXUS,T,20240902,106,106,106,362640,T402,R,0641A,,Q,O,0,408,F6,,YYYYYYY,,,GY,,2016,,0,,,
9001850560,NY,PAS,8/4/22,70,CONV,AUDI,T,20220610,72,72,72,370827,T302,V,1118A,,K,F,0,408,J3,,YYYYYYY,,,BL,,2004,,0,,,
4853799850,NC,PAS,7/25/23,36,4S,NISSA,V,0,,0,0,0,,,0408A,,BK,,0,1180,B,T,,,,,,2018,,0,,,
5129074269,NY,PAS,7/23/23,7,4DSD,NISSA,V,0,,0,0,0,,,0300P,,QN,,0,1111,D,T,,,,GY,,2007,,0,,,
4850616999,NY,PAS,7/10/23,36,SUBN,HONDA,V,0,,0,0,0,,,0558P,,QN,,0,1180,B,T,,,,GY,,2007,,0,,,
4822312823,NY,PAS,1/13/23,36,4DSD,TOYOT,V,0,,0,0,0,,,1117A,,BX,,0,1180,B,T,,,,GR,,2004,,0,,,
9021154250,NY,PAS,12/11/22,71,SUBN,JEEP,T,20230323,44,44,44,367963,T201,Y,1119A,,BX,O,0,408,J6,,YYYYYYY,,,GY,,2015,,0,,,
4846085284,NJ,PAS,6/11/23,36,SD,HONDA,V,0,,0,0,0,,,0536P,,BX,,0,1180,B,T,,,,,,2019,,0,,,
9053132223,NY,COM,5/22/23,69,VAN,CHEVR,T,88888888,14,14,14,372263,T102,Q,1204P,,NY,F,0,408,H1,, YYYYY,0700A,0700P,WHITE,,2012,104654,0,,,
9035183563,NY,PAS,2/22/23,38,SUBN,SUBAR,T,20230307,108,108,108,354088,T401,L,0937A,,Q,O,0,408,H1,, YYYYYY,0900A,0700P,GY,,2018,418189,0,,,
9029179193,NY,PAS,2/11/23,70,4DSD,BMW,T,20230204,20,20,20,356267,T103,JJ,0240P,,NY,F,0,408,J3,,YYYYYYY,,,GY,,2018,,0,,,
9011748992,NY,PAS,10/14/22,40,4DSD,KIA,T,20240125,41,41,41,365824,T201,O,1036A,,BX,F,0,408,E2,,YYYYYYY,,,BK,,2011,,0,,,
8893712143,NY,COM,10/5/22,69,VAN,CHEVR,T,88888888,18,18,18,351311,T106,P,1258P,,NY,F,0,408,H1,, YYYYY,0700A,0600P,WHITE,,2011,103317,0,,,
4031262012,NY,PAS,7/19/23,5,SUBN,HONDA,V,0,,0,0,0,,,0857P,,MN,,0,1111,C,T,,,,TN,,2005,,0,,,
9043115162,WA,PAS,3/23/23,21,4DSD,DODGE,T,20190388,67,67,67,370312,T302,Q,0949A,,K,F,0,408,D1,, Y  Y,0900A,1000A,BLUE,,0,,0,,,
9007354735,PA,PAS,10/8/22,40,SUBN,HONDA,T,20228888,52,52,52,367388,T201,J,0910A,,BX,F,0,408,E2,,YYYYYYY,,,BLACK,,0,,0,,,
4803205358,NY,SRF,9/27/22,36,SUBN,ACURA,V,0,,0,0,0,,,0650A,,QN,,0,1180,B,T,,,,GY,,2021,,0,,,
4848238699,NY,PAS,6/25/23,36,SUBN,TOYOT,V,0,,0,0,0,,,0611P,,QN,,0,1180,B,T,,,,RD,,2023,,0,,,
4806609602,NY,PAS,10/16/22,36,SUBN,SUBAR,V,0,,0,0,0,,,1038A,,QN,,0,1180,B,T,,,,LTGY,,2020,,0,,,
5121459622,FL,PAS,6/14/22,7,UT,MAZDA,V,0,,0,0,0,,,0533P,,BK,,0,1111,D,T,,,,BLK,,2021,,0,,,
4824323680,NY,PAS,1/26/23,36,4DSD,LEXUS,V,0,,0,0,0,,,0202P,,BX,,0,1180,B,T,,,,BL,,2013,,0,,,
8831484382,PA,PAS,10/15/22,46,4DSD,TOYOT,T,88888888,43,43,43,357732,T201,A,0833A,,BX,F,0,408,F1,,YYYYYYY,,,GREY,,0,,0,,,
8959146675,NY,PAS,1/30/23,20,SUBN,MINI,T,20230929,46,46,46,374609,T201,R,0106P,,BX,O,0,408,D,,YYYYYYY,,,WH,,2019,,0,,,
4027719244,NY,PAS,12/7/22,5,4DSD,NISSA,V,0,,0,0,0,,,0342P,,BK,,0,1111,C,T,,,,BK,,2012,,0,,,
8961693992,NY,ORG,10/7/22,38,SUBN,FORD,T,20221213,47,47,47,373642,T201,J,0138P,,BX,F,0,408,H1,, YYYYYY,0900A,0700P,BK,,2014,211483,0,,,
4845580093,NY,PAS,6/10/23,36,SUBN,LEXUS,V,0,,0,0,0,,,0131P,,BX,,0,1180,B,T,,,,GY,,2018,,0,,,
4809248070,NY,OMT,10/31/22,36,SUBN,MITSU,V,0,,0,0,0,,,1212A,,QN,,0,1180,B,T,,,,LTGY,,2020,,0,,,
5127455705,NY,PAS,5/12/23,7,PICK,HONDA,V,0,,0,0,0,,,0545P,,ST,,0,1111,D,T,,,,BK,,2022,,0,,,
4821872547,NY,PAS,1/9/23,36,SUBN,NISSA,V,0,,0,0,0,,,0701P,,QN,,0,1180,B,T,,,,BK,,2023,,0,,,
9026296101,NY,PAS,12/28/22,40,SEDN,NISSA,T,20230629,104,104,104,355205,T402,N,0711A,,Q,O,0,408,E2,,YYYYYYY,,,BK,,2018,,0,,,
2012471134,PA,PAS,6/15/23,21,4DSD,HONDA,S,0,83,83,0,594155,KN04,,0904A,0,Kings,F,0,408,d1,,Y  Y,0800A,0930A,GY,,0,,0,,,
4822908719,FL,PAS,1/16/23,36,4D,HONDA,V,0,,0,0,0,,,1138A,,BX,,0,1180,B,T,,,,WHI,,2020,,0,,,
4798202253,NY,PAS,9/2/22,36,SUBN,KIA,V,0,,0,0,0,,,1225A,,BK,,0,1180,B,T,,,,BL,,2022,,0,,,
9077055022,NY,PAS,8/26/23,14,4DSD,HONDA,T,20250803,40,40,40,352093,T201,O,0626A,,BX,O,0,408,C,,YYYYYYY,,,BK,,0,,0,,,
4850641623,NY,PAS,7/6/23,36,SUBN,HONDA,V,0,,0,0,0,,,1120P,,QN,,0,1180,B,T,,,,GY,,2023,,0,,,
9017053045,MA,999,12/20/22,38,SUBN,NISSA,T,20228888,100,100,100,371758,T402,P,0318P,,Q,O,0,408,H1,, YYYYYY,0830A,0700P,BLACK,,0,457527,0,,,
4794970857,NY,PAS,8/19/22,36,4DSD,TESLA,V,0,,0,0,0,,,0213P,,MN,,0,1180,B,T,,,,GY,,2022,,0,,,
4809375201,NY,PAS,10/30/22,36,4DSD,HONDA,V,0,,0,0,0,,,0636A,,BK,,0,1180,B,T,,,,GY,,2012,,0,,,
4858242043,NY,PAS,8/18/23,36,SUBN,HONDA,V,0,,0,0,0,,,0244P,,QN,,0,1180,B,T,,,,GY,,2011,,0,,,
1491156065,NY,PAS,3/1/23,70,SUBN,CHEVR,P,20230126,30,30,30,974900,30,0,0248P,0248P,NY,O,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,
8847720989,NY,PAS,7/14/22,53,SUBN,CHEVR,T,20240131,19,19,19,370753,T103,H,0119P,,NY,F,0,408,F6,,YYYYYYY,,,WH,,2008,,0,,,
4791842108,NY,PAS,8/11/22,36,SUBN,MAZDA,V,0,,0,0,0,,,0633P,,BX,,0,1180,B,T,,,,GY,,2019,,0,,,
5125642990,NY,PAS,1/31/23,7,SUBN,MAZDA,V,0,,0,0,0,,,1020P,,QN,,0,1111,D,T,,,,WH,,2018,,0,,,
4801729150,NY,PAS,9/20/22,36,4DSD,HONDA,V,0,,0,0,0,,,0600P,,BK,,0,1180,B,T,,,,BK,,2017,,0,,,
4844481733,PA,PAS,6/4/23,36,SDN,LINCO,V,0,,0,0,0,,,1146A,,QN,,0,1180,B,T,,,,,,2007,,0,,,
9031371932,NY,COM,2/27/23,14,VAN,ME/BE,T,20240630,10,10,10,365817,T102,F,0935A,,NY,F,0,408,C,,YYYYYYY,,,WH,,2020,,0,,,
4831261040,MA,PAS,3/14/23,36,UT,JEEP,V,0,,0,0,0,,,0435P,,MN,,0,1180,B,T,,,,,,2014,,0,,,
9003269889,CT,999,8/30/22,21,4DSD,LEXUS,T,88888888,107,107,107,371189,T402,L,1119A,,Q,F,0,408,D1,,  Y,1030A,1200A,GREY,,0,,0,,,
9073511550,NY,COM,8/15/23,19,DELV,FRUEH,T,88888888,94,94,94,374566,T301,B,0149P,,K,F,0,408,C3,,YYYYYYY,,,BROWN,,2016,,0,,,
4829479309,PA,PAS,3/2/23,36,CP,FORD,V,0,,0,0,0,,,0443A,,BK,,0,1180,B,T,,,,,,2016,,0,,,
8834843903,NY,PAS,5/15/23,31,4DSD,TOYOT,T,20230623,115,115,115,368595,T401,H,0205P,,Q,F,0,408,L3,, YYYYYY,0800A,0700P,GY,,2021,,0,,,
8898565896,NY,COM,7/27/22,38,DUMP,HIN,T,20230630,13,13,13,361135,T102,B,0827A,,NY,F,0,408,H1,, YYYYYY,0800A,0700P,GR,,2017,107098,0,,,
8932143020,NY,COM,2/3/23,69,VAN,GMC,T,20230331,17,17,17,370775,T106,E,0745A,,NY,F,0,408,H1,, YYYYYY,0700A,0700P,WH,,2018,106741,0,,,
8970227349,NY,PAS,7/14/22,14,4DSD,NISSA,T,20240415,52,52,52,345264,T720,A,0626A,,BX,I,0,408,C,,YYYYYYY,,,GY,,2019,,0,,,
4832809568,NJ,PAS,3/21/23,36,UT,PORSC,V,0,,0,0,0,,,0647P,,BK,,0,1180,B,T,,,,,,2021,,0,,,
8995577976,NY,OMS,7/2/22,74,SUBN,BMW,T,20220930,41,41,41,350435,T201,N,0634A,,BX,O,0,408,J2,,YYYYYYY,,,BK,,2022,,0,,,
9049519600,NY,COM,5/12/23,38,VAN,FRUEH,T,88888888,6,6,6,373701,T102,S,1244P,,NY,O,0,408,H1,, YYYYYY,0800A,1200A,BROWN,,2023,104739,0,,,
4812391623,NY,OMS,11/16/22,36,SUBN,CHEVR,V,0,,0,0,0,,,0120P,,BK,,0,1180,B,T,,,,BK,,2021,,0,,,
9041474213,IN,PAS,4/7/23,84,TRAC,FRUEH,T,88888888,24,24,24,361091,T103,F,1216P,,NY,O,0,408,K7,,YYYYYYY,,,WHITE,,0,,0,,,
8954892668,PA,PAS,2/6/23,46,4DSD,FORD,T,20238888,34,34,34,356259,T103,X,0912P,,NY,I,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,,,
8979749971,NY,PAS,9/14/22,20,VAN,CHEVR,T,20230302,61,61,61,373203,T302,G,0109P,,K,O,0,408,D,,YYYYYYY,,,WH,,2006,,0,,,
4802137990,NY,ORG,9/24/22,36,4DSD,INFIN,V,0,,0,0,0,,,1122A,,BK,,0,1180,B,T,,,,RD,,2015,,0,,,
5126288039,NY,PAS,3/13/23,7,SUBN,GMC,V,0,,0,0,0,,,0424P,,BK,,0,1111,D,T,,,,WH,,2018,,0,,,
9029796273,OR,PAS,1/25/23,18,DELV,FRUEH,T,88888888,19,19,19,363966,T103,G,1050A,,NY,I,0,408,F4,,YYYYYYY,,,WHITE,,0,,0,,,
9022009166,IL,PAS,12/16/22,38,SUBN,FORD,T,20228888,102,102,102,363517,T402,B,0837A,,Q,F,0,408,H1,, YYYYYY,0830A,0700P,GREY,,0,453160,0,,,
2011345121,CA,PAS,4/24/23,21,4DSD,CHEVR,S,0,76,76,0,587598,KS06,,1158A,0,Kings,F,0,408,d1,,Y,1130A,0100P,GY,,0,,0,,,
8832292531,NY,PAS,9/9/22,38,SUBN,MAZDA,T,20230428,108,108,108,371215,T401,B,0319P,,Q,O,0,408,H1,, YYYYYY,0900A,0700P,BL,,2018,418189,0,,,
9007651560,PA,PAS,3/7/23,38,4DSD,VOLKS,T,20238888,1,1,1,376158,T105,T,1035A,,NY,F,0,408,H1,, YYYYYY,0700A,1000P,BLUE,,0,103018,0,,,
4821687987,PA,PAS,1/8/23,36,SW,NISSA,V,0,,0,0,0,,,0945P,,MN,,0,1180,B,T,,,,,,2005,,0,,,
2011528320,NY,PAS,4/27/23,21,SUBN,VOLVO,S,20241028,42,42,0,631989,BX03,,0747A,0,Bronx,O,0,408,d1,,Y  Y,0730A,0800A,BK,,2023,,0,,,
4030184923,NY,PAS,5/7/23,5,4DSD,HONDA,V,0,,0,0,0,,,0527P,,QN,,0,1111,C,T,,,,GY,,2010,,0,,,
4795278544,NY,PAS,8/25/22,36,4DSD,MINI,V,0,,0,0,0,,,0240A,,QN,,0,1180,B,T,,,,GR,,2019,,0,,,
4797148779,NY,PAS,9/2/22,36,SUBN,NISSA,V,0,,0,0,0,,,1220A,,BK,,0,1180,B,T,,,,WH,,2015,,0,,,
2006413879,FL,PAS,8/4/22,21,4DSD,ME/BE,S,0,69,69,0,588401,KS18,,1240P,0,Kings,,0,408,d1,,   Y,1130A,0100P,WH,,0,,0,,,
4031581804,NY,PAS,8/10/23,5,SUBN,JEEP,V,0,,0,0,0,,,0644P,,BK,,0,1111,C,T,,,,BK,,2018,,0,,,
9022184067,NY,MED,12/21/22,38,SUBN,ME/BE,T,20230828,33,33,33,367977,T103,S,0220P,,NY,O,0,408,H1,, YYYYYY,0930A,0700P,BL,,2022,110949,0,,,
4853045650,NY,PAS,7/20/23,36,SUBN,JEEP,V,0,,0,0,0,,,0807P,,QN,,0,1180,B,T,,,,GY,,2012,,0,,,
4854864849,NY,PAS,7/27/23,36,SUBN,ROVER,V,0,,0,0,0,,,0508P,,QN,,0,1180,B,T,,,,GY,,2016,,0,,,
2009271701,NY,PAS,12/5/22,21,SUBN,HONDA,S,20240620,66,66,0,600504,KS12,,1009A,0,Kings,F,0,408,d1,,Y,0930A,1100A,BL,,2019,,0,,,
4849808610,NY,PAS,7/3/23,36,SUBN,TOYOT,V,0,,0,0,0,,,0925P,,MN,,0,1180,B,T,,,,BK,,2013,,0,,,
